    DSDV       vs RLCR        diff=+2.13  p=0
    DSDV       vs FQ_UCR      diff=+2.21  p=0
    ZRP        vs EH_Routing  diff=+4.91  p=0
    ZRP        vs MSLBA       diff=+4.91  p=0
    ZRP        vs RLCR        diff=+5.74  p=0
    ZRP        vs FQ_UCR      diff=+5.82  p=0
    EH_Routing vs RLCR        diff=+0.822  p=0
    EH_Routing vs FQ_UCR      diff=+0.903  p=0
    MSLBA      vs RLCR        diff=+0.822  p=0
    MSLBA      vs FQ_UCR      diff=+0.903  p=0
[ClassA | Throughput] ANOVA p = 1.57e-51
    CARHy_RL   vs MSLBA       diff=-10.7  p=3.35e-14
    CARHy_RL   vs RLCR        diff=+14.7  p=0
    CARHy_RL   vs FQ_UCR      diff=+18.4  p=0
    AODV       vs MSLBA       diff=-11.8  p=1.58e-17
    AODV       vs RLCR        diff=+13.6  p=0
    AODV       vs FQ_UCR      diff=+17.3  p=0
    DSDV       vs MSLBA       diff=-11.8  p=1.58e-17
    DSDV       vs RLCR        diff=+13.6  p=0
    DSDV       vs FQ_UCR      diff=+17.3  p=0
    ZRP        vs MSLBA       diff=-11.8  p=1.58e-17
    ZRP        vs RLCR        diff=+13.6  p=0
    ZRP        vs FQ_UCR      diff=+17.3  p=0
    EH_Routing vs MSLBA       diff=-10.3  p=4.45e-13
    EH_Routing vs RLCR        diff=+15.1  p=0
    EH_Routing vs FQ_UCR      diff=+18.8  p=0
    MSLBA      vs RLCR        diff=+25.5  p=0
    MSLBA      vs FQ_UCR      diff=+29.2  p=0
[ClassA | AvgEnergy] ANOVA p = 0.995

[ClassB | FND] ANOVA p = 3.8e-20
    CARHy_RL   vs AODV        diff=+108  p=0.00229
    CARHy_RL   vs DSDV        diff=+108  p=0.00229
    CARHy_RL   vs ZRP         diff=+108  p=0.00229
    CARHy_RL   vs RLCR        diff=+155  p=5.67e-07
    CARHy_RL   vs FQ_UCR      diff=+310  p=0
    AODV       vs FQ_UCR      diff=+202  p=6.34e-12
    DSDV       vs FQ_UCR      diff=+202  p=6.34e-12
    ZRP        vs FQ_UCR      diff=+202  p=6.34e-12
    EH_Routing vs RLCR        diff=+99.5  p=0.00788
    EH_Routing vs FQ_UCR      diff=+255  p=1.01e-19
    MSLBA      vs FQ_UCR      diff=+237  p=8.66e-17
    RLCR       vs FQ_UCR      diff=+155  p=6.04e-07
[ClassB | HND] ANOVA p = 4.01e-50
    CARHy_RL   vs AODV        diff=+352  p=8.82e-07
    CARHy_RL   vs DSDV        diff=+352  p=8.82e-07
    CARHy_RL   vs ZRP         diff=+352  p=8.82e-07
    CARHy_RL   vs RLCR        diff=+925  p=0
    CARHy_RL   vs FQ_UCR      diff=+1.08e+03  p=0
    AODV       vs EH_Routing  diff=-249  p=0.00233
    AODV       vs MSLBA       diff=-463  p=7.21e-12
    AODV       vs RLCR        diff=+573  p=8.9e-19
    AODV       vs FQ_UCR      diff=+723  p=0
    DSDV       vs EH_Routing  diff=-249  p=0.00233
    DSDV       vs MSLBA       diff=-463  p=7.21e-12
    DSDV       vs RLCR        diff=+573  p=8.9e-19
    DSDV       vs FQ_UCR      diff=+723  p=0
    ZRP        vs EH_Routing  diff=-249  p=0.00233
    ZRP        vs MSLBA       diff=-463  p=7.21e-12
    ZRP        vs RLCR        diff=+573  p=8.9e-19
    ZRP        vs FQ_UCR      diff=+723  p=0
    EH_Routing vs MSLBA       diff=-214  p=0.0178
    EH_Routing vs RLCR        diff=+822  p=0
    EH_Routing vs FQ_UCR      diff=+972  p=0
    MSLBA      vs RLCR        diff=+1.04e+03  p=0
    MSLBA      vs FQ_UCR      diff=+1.19e+03  p=0
[ClassB | PDR] ANOVA p = 1.08e-29
    CARHy_RL   vs AODV        diff=-0.0648  p=0
    CARHy_RL   vs DSDV        diff=-0.0648  p=0
    CARHy_RL   vs ZRP         diff=-0.0648  p=0
    CARHy_RL   vs EH_Routing  diff=-0.076  p=0
    CARHy_RL   vs MSLBA       diff=-0.0846  p=0
